command,brighten_one_step,direct_nak,Device Brighten One Step   command.,Device Brighten One Step   direct_nak command.
command,brighten_one_step,all_link_broadcast,Device Brighten One Step   command.,Device Brighten One Step   all_link_broadcast command.
command,brighten_one_step,all_link_cleanup_nak,Device Brighten One Step   command.,Device Brighten One Step   all_link_cleanup_nak command.
command,dim_one_step,direct,Device Dim One Step  command.,Device Dim One Step  direct command.
command,dim_one_step,direct_ack,Device Dim One Step  command.,Device Dim One Step  direct_ack command.
command,dim_one_step,all_link_cleanup,Device Dim One Step  command.,Device Dim One Step  all_link_cleanup command.
command,dim_one_step,all_link_cleanup_ack,Device Dim One Step  command.,Device Dim One Step  all_link_cleanup_ack command.
command,dim_one_step,broadcast,Device Dim One Step  command.,Device Dim One Step  broadcast command.
command,dim_one_step,direct_nak,Device Dim One Step  command.,Device Dim One Step  direct_nak command.
command,dim_one_step,all_link_broadcast,Device Dim One Step  command.,Device Dim One Step  all_link_broadcast command.
command,dim_one_step,all_link_cleanup_nak,Device Dim One Step  command.,Device Dim One Step  all_link_cleanup_nak command.
command,start_manual_change,direct,Device Start Manual Change command.,Device Start Manual Change direct command.
command,start_manual_change,direct_ack,Device Start Manual Change command.,Device Start Manual Change direct_ack command.
command,start_manual_change,all_link_cleanup,Device Start Manual Change command.,Device Start Manual Change all_link_cleanup command.
command,start_manual_change,all_link_cleanup_ack,Device Start Manual Change command.,Device Start Manual Change all_link_cleanup_ack command.
command,start_manual_change,broadcast,Device Start Manual Change command.,Device Start Manual Change broadcast command.
command,start_manual_change,direct_nak,Device Start Manual Change command.,Device Start Manual Change direct_nak command.
command,start_manual_change,all_link_broadcast,Device Start Manual Change command.,Device Start Manual Change all_link_broadcast command.
command,start_manual_change,all_link_cleanup_nak,Device Start Manual Change command.,Device Start Manual Change all_link_cleanup_nak command.
command,stop_manual_change,direct,Device Stop Manual Change  command.,Device Stop Manual Change  direct command.
command,stop_manual_change,direct_ack,Device Stop Manual Change  command.,Device Stop Manual Change  direct_ack command.
command,stop_manual_change,all_link_cleanup,Device Stop Manual Change  command.,Device Stop Manual Change  all_link_cleanup command.
command,stop_manual_change,all_link_cleanup_ack,Device Stop Manual Change  command.,Device Stop Manual Change  all_link_cleanup_ack command.
command,stop_manual_change,broadcast,Device Stop Manual Change  command.,Device Stop Manual Change  broadcast command.
command,stop_manual_change,direct_nak,Device Stop Manual Change  command.,Device Stop Manual Change  direct_nak command.
